customer_id,full_name,mobile_number,age,gender,region,date_joined,is_business_user,risk_score
cust101155,Dr. Kathy Romero,6285418383,58,female,north,2023-08-21,False,0.26
cust101156,Curtis Rice,1554369010,57,male,north,2024-08-18,True,0.16
cust101157,Arthur Wilson,7031315102,19,female,north,2025-03-08,False,0.21
cust101158,William Simmons,1915396379,26,female,north,2025-01-12,False,0.34
cust101159,Allison Smith,4270364314,45,male,east,2023-08-04,False,0.21
cust101160,Linda Perez,7595006474,40,male,south,2021-01-31,False,0.1
cust101161,Cynthia Sharp,8262203049,40,male,west,2021-08-19,False,0.11
cust101162,Latoya Crawford,4002106953,50,female,north,2020-11-05,False,0.13
cust101163,Amy Sanchez,0828842701,21,male,central,2023-03-10,False,0.2
cust101164,Juan Smith,4750585548,30,male,south,2022-01-09,False,0.3
cust101165,Jennifer Leblanc,7987582556,50,male,central,2023-06-07,False,0.04
cust101166,Brett Morris,6291317390,37,female,west,2024-08-01,True,0.08
cust101167,Karen Haas,8796761674,36,male,north,2021-09-12,False,0.09
cust101168,Martha Lee,1139834475,19,female,east,2022-05-02,False,0.0
cust101169,Robert Alvarado,4783585357,34,female,central,2024-06-03,False,0.36
cust101170,Kimberly Moore,4347402614,30,female,south,2025-05-01,False,0.2
cust101171,Vincent Clark,9818652089,19,female,south,2024-03-01,False,0.43
cust101172,Stephanie Brown,9937020538,61,male,central,2024-04-29,False,0.03
cust101173,Joel Barton,7214709934,24,male,south,2020-08-12,False,0.36
cust101174,Richard Byrd,4608553509,59,female,east,2020-08-12,False,0.12
cust101175,Alison Wells,4279556499,23,male,west,2023-10-08,False,0.15
cust101176,Sergio Moore,9131149459,37,female,east,2023-04-19,False,0.08
cust101177,Andrew Pennington,5116909710,70,female,central,2021-01-04,False,0.09
cust101178,Virginia Murillo,7103437059,37,female,south,2024-05-25,False,0.04
cust101179,Logan Jacobson,1401533426,58,female,north,2021-06-13,False,0.23
cust101180,Isaac Rogers,4797334257,43,male,north,2023-04-30,False,0.04
cust101181,Amy White,3158457445,62,male,east,2025-04-26,False,0.17
cust101182,Michele Anderson,9532069995,48,other,central,2023-04-07,False,0.2
cust101183,David Bryant,8125792188,30,female,central,2024-10-19,False,0.28
cust101184,Tracey Martin,0930836594,26,male,south,2022-02-05,False,0.21
cust101185,Christopher Vang,7993068443,49,male,south,2020-08-30,False,0.24
cust101186,Bethany Roberts,7275519354,41,male,north,2022-01-26,False,0.26
cust101187,Linda Bush,9136849885,39,female,west,2023-08-10,False,0.2
cust101188,Sean Harris,0778795628,47,female,central,2022-03-12,False,0.24
cust101189,Vanessa Cox,3898652224,59,female,east,2023-10-10,True,0.08
cust101190,Amy Foster,7474833090,61,male,central,2023-08-24,False,0.11
cust101191,Barbara Burns,5901097759,24,female,west,2022-10-09,False,0.43
cust101192,Christina Gonzalez,2278120107,38,male,north,2022-02-07,False,0.2
cust101193,Cynthia Holmes,9937530329,59,male,west,2021-05-11,False,0.11
cust101194,Jessica Day,1310664949,70,male,east,2023-10-21,False,0.37
cust101195,Amanda Bradshaw,3440508502,32,other,south,2021-02-27,False,0.18
cust101196,Jacqueline Collins,7502539677,37,male,north,2024-03-25,False,0.12
cust101197,Timothy Ward,4298996836,40,female,south,2024-09-09,False,0.03
cust101198,Randall Tapia,5752101380,66,male,west,2021-09-26,False,0.29
cust101199,Rebecca Wilson,9335347394,61,female,south,2022-06-12,False,0.07
cust101200,Cassandra Mueller,7505872485,21,male,south,2024-08-18,False,0.14
cust101201,Robert Jones,6798978231,26,female,west,2025-01-22,False,0.28
cust101202,Todd Simon,3081485141,23,male,central,2021-01-04,False,0.22
cust101203,Mr. Robert Mcclure,3858873050,70,female,east,2024-10-18,False,0.19
cust101204,Christian Hill,1273408832,65,female,east,2025-07-26,False,0.17
cust101205,Charles Cline,3765033366,18,female,north,2021-05-09,False,0.34
cust101206,Donald Montgomery,5964093048,35,male,central,2022-05-23,False,0.47
cust101207,Robin Gutierrez,3478097716,21,female,west,2022-11-24,False,0.13
cust101208,Angela Brown,1695253275,55,female,central,2023-02-24,False,0.27
cust101209,Aaron Morrison,4305899286,50,male,east,2022-09-14,False,0.43
cust101210,Dr. Charles Perkins DVM,2021554624,30,female,central,2021-08-26,False,0.33
cust101211,Ashley Burke,5541371618,44,female,central,2022-12-18,False,0.12
cust101212,Jill Rodgers,8392887271,23,male,east,2021-11-30,False,0.15
cust101213,Timothy Jones,9947075063,29,male,west,2023-10-08,True,0.13
cust101214,Margaret Mahoney,9628092090,37,female,south,2025-07-13,False,0.09
cust101215,Phillip Collins,1805317054,47,female,west,2023-07-24,False,0.13
cust101216,Stacy Wilson MD,1833127335,51,female,north,2020-12-26,False,0.23
cust101217,Charles Thomas MD,6916871351,62,female,east,2024-07-13,False,0.13
cust101218,Nathan Benitez,6665270207,24,female,west,2021-09-03,False,0.31
cust101219,Ronald Ortega,8006213913,44,male,east,2023-07-05,False,0.21
cust101220,William Herring,0556530196,36,male,central,2022-12-06,True,0.15
cust101221,Gloria Ramos,9929023709,52,male,east,2023-08-31,False,0.31
cust101222,Samuel Oliver,5619672056,28,male,west,2022-04-19,False,0.24
cust101223,Craig Brady,2066583743,27,male,central,2020-12-18,False,0.23
cust101224,Rachel Barnes,6960057628,51,male,east,2021-12-27,False,0.32
cust101225,Joshua Anderson,7024595016,27,female,west,2024-06-02,False,0.27
cust101226,Robert Torres,1028737619,61,male,central,2023-04-02,True,0.19
cust101227,Alexandra George,0549159995,26,male,north,2021-05-24,False,0.31
cust101228,Jacqueline Richards,7832156163,31,female,east,2022-07-19,False,0.24
cust101229,Penny Chavez,4261134319,27,female,south,2024-09-14,False,0.55
cust101230,Monica Spencer,5020706425,26,male,north,2023-09-30,True,0.33
cust101231,Jeremy Garcia,4202270828,58,female,east,2020-11-01,False,0.34
cust101232,Laura Campbell,7464302026,64,male,east,2021-12-07,False,0.35
cust101233,Karen Bird,8946085369,48,male,east,2022-11-16,False,0.21
cust101234,Alisha Olson,3489020347,57,female,south,2023-09-04,False,0.36
cust101235,Lisa Hicks,7485888862,62,male,east,2021-09-10,False,0.2
cust101236,Monique Ritter,8484680273,54,male,north,2024-02-06,False,0.1
cust101237,Mark Bishop,1743394969,69,female,west,2022-01-21,False,0.13
cust101238,Tyler Simmons,7818851569,27,female,west,2022-05-18,False,0.26
cust101239,Jennifer Navarro,4358336141,27,female,south,2025-06-11,False,0.01
cust101240,John Armstrong,8998263092,22,female,central,2024-07-02,False,0.23
cust101241,Kayla Copeland,8091534408,41,male,west,2020-12-27,False,0.11
cust101242,William Robinson,5437299704,37,male,central,2024-05-01,True,0.29
cust101243,Rhonda Fletcher,6602514222,59,male,north,2020-11-30,False,0.11
cust101244,Nancy Jones,5890439225,49,female,west,2023-10-19,False,0.42
cust101245,Corey Smith,4727116849,45,male,central,2020-12-18,False,0.29
cust101246,Zachary Smith,2436212635,27,male,west,2020-09-22,False,0.05
cust101247,Ricky Lee,8032139152,68,female,east,2025-02-24,False,0.41
cust101248,Robert Cole,8653650255,58,female,west,2023-06-02,False,0.17
cust101249,Tyler Carroll,1470062074,51,male,west,2022-05-24,False,0.11
cust101250,Sandra Coleman,9276771831,21,male,west,2023-02-19,False,0.08
cust101251,Emily Wiggins,8893953123,65,male,east,2022-05-28,True,0.27
cust101252,Robert Mckenzie,3966696357,23,male,central,2021-02-20,False,0.38
cust101253,Michelle Vaughn,9810751163,69,male,east,2024-07-08,False,0.13
cust101254,Joseph Bowen,6803084759,40,female,east,2022-08-16,False,0.08
cust101255,Joshua Wilson,9721166572,65,male,east,2023-12-10,True,0.06
cust101256,Susan Perkins,6592492853,36,male,central,2023-12-10,False,0.38
cust101257,Richard Hall,7247698486,70,female,north,2022-09-26,False,0.4
cust101258,Sophia Chapman,9362793659,39,male,west,2024-01-09,False,0.16
cust101259,Mason Gibson,9377789396,35,male,west,2021-07-11,True,0.26
cust101260,Jeremy Hamilton,6688794130,42,female,east,2020-12-11,False,0.2
cust101261,Wendy Hunt,9986398428,47,female,south,2021-12-10,False,0.19
cust101262,Bethany Crane,0787015892,31,male,south,2023-07-11,False,0.32
cust101263,Dawn Long,2680858172,40,male,south,2024-07-17,False,0.25
cust101264,Julie Edwards,4079420051,21,female,east,2024-06-14,False,0.24
cust101265,Benjamin Pope,4831349029,47,male,east,2023-11-11,False,0.16
cust101266,Patricia Anderson,4116799254,22,female,south,2024-08-01,False,0.3
cust101267,Brian Forbes,2087048258,21,male,west,2020-10-26,False,0.17
cust101268,Jennifer Hamilton,3709437962,62,female,east,2022-10-13,False,0.21
cust101269,Robin Rodriguez,8541088426,30,male,east,2021-01-16,False,0.23
cust101270,Jeffrey Frazier,4229265162,49,male,west,2023-06-30,False,0.06
cust101271,Robert Hall,9788423121,49,female,central,2024-05-29,False,0.16
cust101272,Andrea Daniel,0410358590,25,female,south,2023-05-13,False,0.16
cust101273,Carl Turner,2607543590,23,female,west,2024-08-16,True,0.21
cust101274,Melissa Bender,0128326386,64,female,south,2020-10-03,True,0.07
cust101275,Kelly Weaver,5253718670,61,female,north,2021-01-12,True,0.06
cust101276,Matthew Small,5835087681,39,male,central,2023-03-24,False,0.39
cust101277,Christopher Knight,2237782887,41,male,west,2024-10-04,True,0.34
cust101278,Tina Fox,5444519613,70,female,west,2021-02-27,False,0.31
cust101279,Sarah Davis,4521344921,67,male,west,2025-03-23,False,0.42
cust101280,Michael Smith,7310256961,52,female,west,2022-09-05,False,0.25
cust101281,Adam Cisneros,4384187122,42,female,east,2022-12-11,False,0.19
cust101282,Jeffrey Romero,2437625104,27,male,north,2024-12-30,True,0.26
cust101283,Teresa Kennedy,0744231870,28,female,north,2023-11-18,True,0.0
cust101284,Lori Yang,6186505510,38,male,south,2021-10-14,False,0.07
cust101285,Amanda Ibarra,9940826062,57,other,west,2024-03-26,False,0.29
cust101286,Ashley Moore,3322272834,43,male,west,2024-05-09,True,0.2
cust101287,Tammy Fletcher,4058910952,26,male,central,2024-02-21,False,0.05
cust101288,William Kemp,6985511188,42,female,south,2021-07-22,False,0.28
cust101289,Brandon Young,2238263983,26,female,south,2020-10-06,False,0.32
cust101290,Tracy Nunez,4088092952,66,male,south,2023-01-13,False,0.28
cust101291,Brittney Kerr,5390900674,30,female,south,2024-02-16,False,0.2
cust101292,Eric Alvarez,7133922989,47,female,west,2020-10-08,False,0.1
cust101293,Amanda Mora,5203783252,51,male,west,2021-12-13,False,0.21
cust101294,Jared Galvan,9762259107,63,male,east,2022-06-21,False,0.25
cust101295,Zachary James,3497897268,19,female,east,2023-02-23,False,0.16
cust101296,Alexander Nguyen,4221729369,50,female,south,2021-05-19,False,0.27
cust101297,Joseph West,0117785490,26,female,west,2020-08-19,False,0.24
cust101298,Kurt Herring,5492786219,66,female,east,2023-12-28,False,0.24
cust101299,James Mcintyre Jr.,4149719396,65,female,north,2023-03-06,False,0.0
cust101300,William Mckinney,3554658575,43,male,west,2024-02-22,False,0.33
cust101301,Jamie Browning,4497245988,50,male,west,2021-01-22,False,0.41
cust101302,Christina Nelson,7475417558,21,female,east,2022-05-30,False,0.15
cust101303,Ana Schmidt,8563635805,24,male,north,2024-07-27,False,0.02
cust101304,Debra Peterson,6509260426,62,male,south,2022-07-17,False,0.28
cust101305,Gabriel Coleman,4640172192,65,other,south,2022-03-03,False,0.14
cust101306,Brooke Wright,9416412579,66,male,east,2023-08-05,False,0.08
cust101307,Melanie Henderson,8720946907,20,male,west,2023-11-03,False,0.35
cust101308,Joy Brown,5298758886,47,female,south,2022-11-20,True,0.03
cust101309,Kerri Martinez,2010637641,48,male,south,2023-09-05,False,0.29
cust101310,Jacqueline Johnson,2820043210,22,male,south,2021-09-07,False,0.05
cust101311,Yolanda Ryan,0808939184,69,female,central,2025-04-28,False,0.38
cust101312,Justin Anderson,9021050985,37,female,south,2024-09-07,False,0.26
cust101313,Joshua Hernandez,8655206761,43,female,east,2021-07-02,False,0.17
cust101314,Nicole Jones,7177912247,32,male,central,2021-10-11,False,0.22
cust101315,Jonathan Valentine,0534196159,28,male,south,2021-08-22,False,0.27
cust101316,Lisa Miller,9792896213,42,other,east,2023-01-31,False,0.3
cust101317,Kari Morgan,6226596469,18,female,south,2021-08-06,False,0.3
cust101318,Dennis Wolf,6164828460,58,other,north,2021-05-23,False,0.27
cust101319,Kelly Fowler,9317810128,59,male,west,2022-02-03,False,0.14
cust101320,James Spence,0985311452,51,female,north,2023-05-09,False,0.28
cust101321,David Anderson,4172326831,56,male,south,2024-07-25,False,0.04
cust101322,Michael Hall,3414240334,19,male,south,2023-04-11,False,0.32
cust101323,Diane Ryan,1742102423,38,male,central,2024-04-05,False,0.3
cust101324,Lisa Grant,7984646749,63,male,south,2023-03-17,False,0.37
cust101325,Jacob Eaton,6086898737,57,female,south,2022-03-07,False,0.13
cust101326,Zachary Patrick,5667324968,49,male,east,2022-09-02,False,0.22
cust101327,Cody Kidd,3667482824,60,male,south,2023-07-18,False,0.3
cust101328,Erin Nelson,1156680842,44,male,north,2024-09-11,False,0.24
cust101329,Andrea King,1962627360,41,female,north,2020-12-03,False,0.15
cust101330,Cheryl Hudson,4106509921,20,male,east,2023-01-18,False,0.24
cust101331,Meghan Martinez,0058787524,64,male,central,2023-09-12,False,0.21
cust101332,Tracy Walker,8863015608,49,male,north,2023-11-01,False,0.32
cust101333,Carla Austin,1312751397,40,female,north,2022-12-17,False,0.12
cust101334,Austin Peterson,2214530642,27,male,west,2020-10-16,False,0.24
cust101335,Jeffrey Thompson,1480621685,40,female,north,2020-10-26,False,0.24
cust101336,Jacqueline Chan,5401694281,24,male,east,2022-03-07,False,0.29
cust101337,April Rhodes,6275461380,23,male,central,2021-09-06,False,0.19
cust101338,Kristina Mcclure,6343542661,33,female,east,2023-06-05,False,0.22
cust101339,Aaron Collins,7104823175,25,female,west,2024-04-23,False,0.19
cust101340,Amber Rogers,3720375566,26,female,north,2022-05-03,False,0.2
cust101341,Peter Hardin,5830665501,42,male,south,2020-11-22,False,0.2
cust101342,Colleen Mccoy,2405465803,34,female,central,2024-10-19,False,0.16
cust101343,Justin Carter,3880047838,42,male,east,2023-11-19,False,0.54
cust101344,Erika Jefferson,4746524795,60,female,south,2025-02-09,False,0.1
cust101345,Abigail Parker,5737485626,27,female,east,2020-09-05,False,0.06
cust101346,Anna Morgan,4447665280,30,female,north,2021-07-10,False,0.1
cust101347,Billy Olson,5317193254,43,male,north,2025-02-10,False,0.11
cust101348,Jennifer Francis,2719050064,31,female,west,2022-01-27,False,0.2
cust101349,Zachary Diaz,2765405833,54,male,west,2022-04-22,False,0.37
cust101350,Hailey Hebert,0497397262,49,female,south,2022-10-31,False,0.4
cust101351,William Schroeder,5074864926,35,male,south,2023-02-22,False,0.23
cust101352,Lorraine Mccullough,6203439082,38,male,east,2020-11-23,False,0.0
cust101353,Edward Lopez,2456553046,25,female,south,2024-02-18,False,0.25
cust101354,Carl Price,9137007569,26,female,central,2022-05-18,True,0.04
cust101355,Ronald Carroll,1142993111,42,male,south,2022-10-28,False,0.14
cust101356,Aaron Nguyen,2859348001,57,female,west,2025-02-05,False,0.06
cust101357,Kevin Fleming,2416014989,64,female,central,2023-08-25,False,0.25
cust101358,Crystal Elliott,4416853169,30,male,west,2024-07-02,False,0.12
cust101359,Douglas Walters,1533243856,38,male,north,2022-02-05,False,0.29
cust101360,Emily Butler,6551441327,51,female,east,2021-05-02,True,0.26
cust101361,Michael Rivera,8619557650,42,female,west,2022-02-27,False,0.17
cust101362,William Wise,5580105569,57,male,west,2023-08-03,False,0.21
cust101363,Stephanie Austin,2879886384,48,male,north,2024-03-21,False,0.31
cust101364,Jacqueline Flores,6081640086,54,male,east,2023-01-25,False,0.16
cust101365,Dustin Shah,9113411049,57,female,east,2022-01-07,False,0.31
cust101366,Denise Campbell,1250692741,63,female,east,2021-06-05,False,0.2
cust101367,James Stone,9851256427,44,male,south,2024-12-06,False,0.23
cust101368,Eric Green,5690962823,43,female,north,2025-02-18,False,0.3
cust101369,Raymond Lucas,1634846349,54,male,east,2022-01-20,False,0.36
cust101370,Heather Hernandez,4645321801,24,other,south,2023-01-29,False,0.26
cust101371,Lisa Harris,5423714627,50,male,central,2023-03-13,False,0.21
cust101372,Kathryn Sampson,2756964595,41,male,west,2023-07-23,False,0.29
cust101373,Cheryl Brooks,1649424425,40,female,west,2023-04-01,True,0.01
cust101374,Shelley Moore,0535023033,47,male,east,2022-11-16,True,0.4
cust101375,Michelle Diaz,8945737131,50,female,west,2025-03-30,False,0.04
cust101376,Angela Patterson,2482854924,34,male,west,2023-05-10,False,0.31
cust101377,Jamie Kennedy,1395403709,34,female,north,2024-06-25,False,0.13
cust101378,Dr. Robert Smith,7834562372,51,male,south,2021-09-23,False,0.26
cust101379,Rhonda Ellison,6465963426,63,male,east,2023-02-27,False,0.19
cust101380,Amber Martin,2907723001,66,male,south,2024-10-07,False,0.24
cust101381,Beth Jennings,7221105818,24,male,east,2025-06-19,False,0.1
cust101382,Andrea Ford,3934041919,54,male,west,2024-09-28,False,0.0
cust101383,Charles Wells,8821729033,62,male,south,2020-10-06,False,0.25
cust101384,Brianna Brandt,9230887007,40,male,central,2020-11-09,False,0.13
cust101385,Joseph Evans,8565680965,44,male,east,2022-11-06,False,0.12
cust101386,Ashley Thompson,2158989080,21,male,east,2024-10-04,False,0.11
cust101387,Michael Murray,8779451708,69,male,central,2023-09-25,False,0.44
cust101388,Bobby Haney,5160954486,30,male,north,2024-10-01,False,0.13
cust101389,Kimberly Mack,2853248310,61,female,east,2025-02-06,False,0.24
cust101390,Jacob Smith,7319658022,56,male,north,2022-11-09,False,0.06
cust101391,Jesse Hunter,9904781481,62,male,north,2020-10-17,False,0.38
cust101392,Kristi Griffith,2906196785,40,female,central,2021-08-09,False,0.13
cust101393,Natasha Barron,5298763250,52,male,north,2024-10-04,False,0.0
cust101394,Shannon Liu,3271552639,46,male,north,2022-12-27,False,0.53
cust101395,Matthew Levine,1186264871,23,female,north,2023-03-04,False,0.07
cust101396,Rachel Shaw,2031987900,21,male,south,2024-03-03,False,0.36
cust101397,Mario Martinez,7196084173,45,male,north,2022-03-27,False,0.29
cust101398,Mary Cervantes,3082900040,52,female,central,2024-12-12,False,0.28
